claim_id,pet_id,provider_id,month,region,provider_type,species,breed_group,age,complexity,condition,treatment,units,unit_price,paid,referred,vet_note,source
C0705000,P0234,VET-006,2025-08,rural,emergency,dog,large,12,1,dermatitis,medication,2,290.34,580.68,true,dermatitis; age 12; complexity 1; referral noted,synthetic-v1
C0705001,P2042,VET-006,2025-08,rural,emergency,dog,large,14,0,otitis,consult,1,292.05,292.05,true,otitis; age 14; complexity 0; referral noted,synthetic-v1
C0705002,P1085,VET-006,2025-08,rural,emergency,cat,medium,14,0,gastroenteritis,pathology,1,421.07,421.07,true,gastroenteritis; age 14; complexity 0; referral noted,synthetic-v1
C0705003,P2338,VET-006,2025-08,rural,emergency,dog,small,11,0,otitis,consult,1,278.62,278.62,true,otitis; age 11; complexity 0; referral noted,synthetic-v1
C0705004,P0034,VET-006,2025-08,rural,emergency,cat,mixed,7,1,gastroenteritis,consult,1,308.92,308.92,true,gastroenteritis; age 7; complexity 1; referral noted,synthetic-v1
C0705005,P1554,VET-006,2025-08,rural,emergency,dog,mixed,10,0,dermatitis,consult,1,251.77,251.77,true,dermatitis; age 10; complexity 0; referral noted,synthetic-v1
C0705006,P0049,VET-006,2025-08,rural,emergency,cat,medium,5,0,dermatitis,consult,1,251.24,251.24,true,dermatitis; age 5; complexity 0; referral noted,synthetic-v1
C0705007,P1840,VET-006,2025-08,rural,emergency,dog,small,12,0,gastroenteritis,consult,1,343.38,343.38,true,gastroenteritis; age 12; complexity 0; referral noted,synthetic-v1
C0705008,P2331,VET-006,2025-08,rural,emergency,dog,mixed,6,0,gastroenteritis,pathology,1,297.69,297.69,true,gastroenteritis; age 6; complexity 0; referral noted,synthetic-v1
C0705009,P0054,VET-006,2025-08,rural,emergency,dog,mixed,9,0,otitis,cytology,1,146.48,146.48,true,otitis; age 9; complexity 0; referral noted,synthetic-v1
C0705010,P2389,VET-006,2025-08,rural,emergency,dog,large,14,1,otitis,consult,1,358.42,358.42,true,otitis; age 14; complexity 1; referral noted,synthetic-v1
C0705011,P2107,VET-006,2025-08,rural,emergency,dog,medium,13,2,otitis,cytology,2,240.92,481.83,true,otitis; age 13; complexity 2; repeat visit; referral noted,synthetic-v1
C0705012,P1828,VET-006,2025-08,rural,emergency,dog,medium,2,1,dermatitis,medication,1,244.40,244.40,true,dermatitis; age 2; complexity 1; referral noted,synthetic-v1
C0705013,P1086,VET-006,2025-08,rural,emergency,dog,small,7,0,otitis,cytology,2,167.59,335.19,true,otitis; age 7; complexity 0; referral noted,synthetic-v1
C0705014,P0515,VET-006,2025-08,rural,emergency,cat,small,6,2,dermatitis,consult,1,338.71,338.71,true,dermatitis; age 6; complexity 2; referral noted,synthetic-v1
C0705015,P1503,VET-006,2025-08,rural,emergency,dog,mixed,3,1,dermatitis,medication,1,229.96,229.96,true,dermatitis; age 3; complexity 1; referral noted,synthetic-v1
C0706000,P0109,VET-007,2025-08,metro,specialty,dog,small,1,2,otitis,cytology,2,306.58,613.17,true,otitis; age 1; complexity 2; referral noted,synthetic-v1
C0706001,P0035,VET-007,2025-08,metro,specialty,cat,large,12,2,dermatitis,medication,1,336.26,336.26,true,dermatitis; age 12; complexity 2; referral noted,synthetic-v1
C0706002,P0540,VET-007,2025-08,metro,specialty,dog,mixed,4,0,gastroenteritis,consult,1,365.42,365.42,true,gastroenteritis; age 4; complexity 0; referral noted,synthetic-v1
C0706003,P0024,VET-007,2025-08,metro,specialty,dog,medium,9,0,dermatitis,medication,1,228.53,228.53,true,dermatitis; age 9; complexity 0; referral noted,synthetic-v1
C0706004,P0325,VET-007,2025-08,metro,specialty,dog,mixed,2,0,dermatitis,medication,1,189.22,189.22,true,dermatitis; age 2; complexity 0; referral noted,synthetic-v1
C0706005,P2286,VET-007,2025-08,metro,specialty,dog,mixed,5,0,otitis,consult,1,337.45,337.45,true,otitis; age 5; complexity 0; referral noted,synthetic-v1
C0706006,P0481,VET-007,2025-08,metro,specialty,dog,large,6,0,dermatitis,medication,1,209.07,209.07,true,dermatitis; age 6; complexity 0; referral noted,synthetic-v1
C0706007,P1572,VET-007,2025-08,metro,specialty,cat,large,9,0,gastroenteritis,consult,1,442.91,442.91,true,gastroenteritis; age 9; complexity 0; referral noted,synthetic-v1
C0706008,P0991,VET-007,2025-08,metro,specialty,dog,small,2,0,gastroenteritis,consult,1,372.99,372.99,true,gastroenteritis; age 2; complexity 0; referral noted,synthetic-v1
C0706009,P2302,VET-007,2025-08,metro,specialty,dog,small,2,0,otitis,consult,1,378.64,378.64,true,otitis; age 2; complexity 0; referral noted,synthetic-v1
C0706010,P0730,VET-007,2025-08,metro,specialty,dog,medium,2,0,dermatitis,medication,1,209.86,209.86,true,dermatitis; age 2; complexity 0; referral noted,synthetic-v1
C0706011,P1226,VET-007,2025-08,metro,specialty,dog,small,2,0,otitis,consult,1,373.56,373.56,true,otitis; age 2; complexity 0; repeat visit; referral noted,synthetic-v1
C0706012,P1124,VET-007,2025-08,metro,specialty,cat,mixed,9,0,gastroenteritis,pathology,1,365.71,365.71,true,gastroenteritis; age 9; complexity 0; repeat visit; referral noted,synthetic-v1
C0706013,P0438,VET-007,2025-08,metro,specialty,dog,mixed,2,0,gastroenteritis,consult,1,383.17,383.17,true,gastroenteritis; age 2; complexity 0; referral noted,synthetic-v1
C0706014,P0781,VET-007,2025-08,metro,specialty,dog,medium,4,0,otitis,consult,1,307.26,307.26,true,otitis; age 4; complexity 0; referral noted,synthetic-v1
C0706015,P0989,VET-007,2025-08,metro,specialty,dog,mixed,10,0,otitis,consult,1,378.54,378.54,true,otitis; age 10; complexity 0; referral noted,synthetic-v1
C0706016,P2083,VET-007,2025-08,metro,specialty,cat,medium,4,0,dermatitis,consult,1,331.42,331.42,true,dermatitis; age 4; complexity 0; referral noted,synthetic-v1
C0706017,P1666,VET-007,2025-08,metro,specialty,cat,small,3,1,otitis,consult,1,400.67,400.67,true,otitis; age 3; complexity 1; referral noted,synthetic-v1
C0706018,P0277,VET-007,2025-08,metro,specialty,dog,large,7,1,dermatitis,consult,1,447.70,447.70,true,dermatitis; age 7; complexity 1; referral noted,synthetic-v1
C0706019,P1327,VET-007,2025-08,metro,specialty,dog,small,6,0,otitis,consult,1,329.22,329.22,true,otitis; age 6; complexity 0; repeat visit; referral noted,synthetic-v1
C0706020,P1734,VET-007,2025-08,metro,specialty,dog,small,5,1,otitis,consult,1,417.20,417.20,true,otitis; age 5; complexity 1; referral noted,synthetic-v1
C0706021,P0787,VET-007,2025-08,metro,specialty,dog,small,6,0,dermatitis,consult,1,383.63,383.63,true,dermatitis; age 6; complexity 0; referral noted,synthetic-v1
C0707000,P0403,VET-008,2025-08,regional,specialty,dog,mixed,6,0,dermatitis,medication,1,231.26,231.26,true,dermatitis; age 6; complexity 0; referral noted,synthetic-v1
C0707001,P0345,VET-008,2025-08,regional,specialty,dog,mixed,4,0,dermatitis,medication,1,209.95,209.95,true,dermatitis; age 4; complexity 0; referral noted,synthetic-v1
C0707002,P1319,VET-008,2025-08,regional,specialty,dog,mixed,4,0,otitis,cytology,2,190.93,381.85,true,otitis; age 4; complexity 0; referral noted,synthetic-v1
C0707003,P0902,VET-008,2025-08,regional,specialty,dog,small,6,0,gastroenteritis,consult,1,332.30,332.30,true,gastroenteritis; age 6; complexity 0; referral noted,synthetic-v1
C0707004,P1173,VET-008,2025-08,regional,specialty,dog,medium,13,0,gastroenteritis,consult,2,353.15,706.30,true,gastroenteritis; age 13; complexity 0; referral noted,synthetic-v1
C0707005,P2059,VET-008,2025-08,regional,specialty,dog,mixed,5,0,otitis,consult,1,248.14,248.14,true,otitis; age 5; complexity 0; referral noted,synthetic-v1
C0707006,P1553,VET-008,2025-08,regional,specialty,dog,medium,4,0,otitis,consult,1,271.50,271.50,true,otitis; age 4; complexity 0; referral noted,synthetic-v1
C0707007,P0516,VET-008,2025-08,regional,specialty,dog,medium,14,2,dermatitis,consult,2,401.89,803.77,true,dermatitis; age 14; complexity 2; repeat visit; referral noted,synthetic-v1
C0707008,P0934,VET-008,2025-08,regional,specialty,dog,mixed,7,2,gastroenteritis,pathology,2,371.02,742.03,true,gastroenteritis; age 7; complexity 2; referral noted,synthetic-v1
C0707009,P1686,VET-008,2025-08,regional,specialty,dog,small,9,1,dermatitis,consult,2,288.38,576.76,true,dermatitis; age 9; complexity 1; referral noted,synthetic-v1
C0707010,P2151,VET-008,2025-08,regional,specialty,cat,mixed,5,2,dermatitis,consult,2,345.53,691.07,true,dermatitis; age 5; complexity 2; referral noted,synthetic-v1
C0707011,P1673,VET-008,2025-08,regional,specialty,cat,mixed,12,0,otitis,cytology,1,183.81,183.81,true,otitis; age 12; complexity 0; referral noted,synthetic-v1
C0707012,P0586,VET-008,2025-08,regional,specialty,cat,mixed,7,1,otitis,consult,1,306.27,306.27,true,otitis; age 7; complexity 1; referral noted,synthetic-v1
C0707013,P0962,VET-008,2025-08,regional,specialty,cat,medium,2,0,otitis,consult,1,273.76,273.76,true,otitis; age 2; complexity 0; referral noted,synthetic-v1
C0707014,P1515,VET-008,2025-08,regional,specialty,dog,small,9,0,gastroenteritis,consult,2,333.02,666.04,true,gastroenteritis; age 9; complexity 0; referral noted,synthetic-v1
C0707015,P2210,VET-008,2025-08,regional,specialty,dog,large,14,0,gastroenteritis,consult,2,337.26,674.53,true,gastroenteritis; age 14; complexity 0; referral noted,synthetic-v1
C0707016,P1648,VET-008,2025-08,regional,specialty,dog,medium,7,0,otitis,consult,1,267.78,267.78,true,otitis; age 7; complexity 0; referral noted,synthetic-v1
C0707017,P1019,VET-008,2025-08,regional,specialty,cat,mixed,6,2,otitis,cytology,1,190.83,190.83,true,otitis; age 6; complexity 2; referral noted,synthetic-v1
C0707018,P1529,VET-008,2025-08,regional,specialty,dog,small,4,2,dermatitis,consult,1,340.97,340.97,true,dermatitis; age 4; complexity 2; referral noted,synthetic-v1
C0707019,P1171,VET-008,2025-08,regional,specialty,cat,mixed,11,0,otitis,consult,1,298.58,298.58,true,otitis; age 11; complexity 0; referral noted,synthetic-v1
C0707020,P0778,VET-008,2025-08,regional,specialty,dog,small,14,0,otitis,cytology,1,231.61,231.61,true,otitis; age 14; complexity 0; referral noted,synthetic-v1
C0707021,P0240,VET-008,2025-08,regional,specialty,cat,small,14,0,gastroenteritis,consult,1,355.50,355.50,true,gastroenteritis; age 14; complexity 0; referral noted,synthetic-v1
C0708000,P0485,VET-009,2025-08,rural,specialty,cat,small,9,0,dermatitis,consult,1,274.45,274.45,true,dermatitis; age 9; complexity 0; referral noted,synthetic-v1
C0708001,P0636,VET-009,2025-08,rural,specialty,dog,medium,6,1,gastroenteritis,pathology,1,381.59,381.59,true,gastroenteritis; age 6; complexity 1; repeat visit; referral noted,synthetic-v1
C0708002,P1163,VET-009,2025-08,rural,specialty,dog,mixed,10,1,dermatitis,medication,1,297.03,297.03,true,dermatitis; age 10; complexity 1; repeat visit; referral noted,synthetic-v1
C0708003,P1115,VET-009,2025-08,rural,specialty,cat,small,9,0,dermatitis,medication,1,231.88,231.88,true,dermatitis; age 9; complexity 0; repeat visit; referral noted,synthetic-v1
C0708004,P1000,VET-009,2025-08,rural,specialty,cat,medium,9,1,gastroenteritis,pathology,1,370.19,370.19,true,gastroenteritis; age 9; complexity 1; referral noted,synthetic-v1
C0708005,P1404,VET-009,2025-08,rural,specialty,dog,medium,5,0,gastroenteritis,pathology,1,331.72,331.72,true,gastroenteritis; age 5; complexity 0; repeat visit; referral noted,synthetic-v1
C0708006,P1053,VET-009,2025-08,rural,specialty,dog,large,12,1,otitis,cytology,1,217.86,217.86,true,otitis; age 12; complexity 1; referral noted,synthetic-v1
C0708007,P1838,VET-009,2025-08,rural,specialty,cat,medium,6,1,otitis,cytology,1,197.53,197.53,true,otitis; age 6; complexity 1; referral noted,synthetic-v1
C0708008,P2065,VET-009,2025-08,rural,specialty,dog,mixed,9,0,dermatitis,medication,1,224.72,224.72,true,dermatitis; age 9; complexity 0; referral noted,synthetic-v1
C0708009,P1787,VET-009,2025-08,rural,specialty,cat,small,5,1,gastroenteritis,consult,1,382.39,382.39,true,gastroenteritis; age 5; complexity 1; referral noted,synthetic-v1
C0708010,P1020,VET-009,2025-08,rural,specialty,dog,mixed,14,0,dermatitis,medication,2,265.50,531.01,true,dermatitis; age 14; complexity 0; referral noted,synthetic-v1
C0708011,P0439,VET-009,2025-08,rural,specialty,dog,small,10,0,dermatitis,consult,1,312.98,312.98,true,dermatitis; age 10; complexity 0; referral noted,synthetic-v1
C0708012,P1771,VET-009,2025-08,rural,specialty,dog,small,2,0,dermatitis,consult,1,310.61,310.61,true,dermatitis; age 2; complexity 0; referral noted,synthetic-v1
C0708013,P0632,VET-009,2025-08,rural,specialty,dog,mixed,10,1,otitis,cytology,2,220.35,440.69,true,otitis; age 10; complexity 1; repeat visit; referral noted,synthetic-v1
C0708014,P0971,VET-009,2025-08,rural,specialty,cat,medium,8,0,otitis,cytology,1,178.00,178.00,true,otitis; age 8; complexity 0; referral noted,synthetic-v1
C0708015,P1418,VET-009,2025-08,rural,specialty,cat,small,12,0,otitis,cytology,1,189.06,189.06,true,otitis; age 12; complexity 0; referral noted,synthetic-v1
C0708016,P1438,VET-009,2025-08,rural,specialty,dog,medium,5,2,gastroenteritis,pathology,2,453.19,906.37,true,gastroenteritis; age 5; complexity 2; repeat visit; referral noted,synthetic-v1
C0708017,P0661,VET-009,2025-08,rural,specialty,dog,large,4,2,otitis,cytology,2,243.25,486.50,true,otitis; age 4; complexity 2; referral noted,synthetic-v1
C0708018,P0870,VET-009,2025-08,rural,specialty,dog,mixed,12,2,gastroenteritis,pathology,1,560.67,560.67,true,gastroenteritis; age 12; complexity 2; referral noted,synthetic-v1
C0708019,P0639,VET-009,2025-08,rural,specialty,dog,large,3,0,dermatitis,consult,1,277.69,277.69,true,dermatitis; age 3; complexity 0; repeat visit; referral noted,synthetic-v1
C0708020,P1814,VET-009,2025-08,rural,specialty,cat,mixed,11,2,otitis,cytology,2,246.07,492.13,true,otitis; age 11; complexity 2; referral noted,synthetic-v1
C0708021,P1046,VET-009,2025-08,rural,specialty,cat,medium,2,0,gastroenteritis,pathology,1,345.90,345.90,true,gastroenteritis; age 2; complexity 0; referral noted,synthetic-v1
C0709000,P1464,VET-010,2025-08,metro,gp,dog,large,3,0,gastroenteritis,pathology,2,179.38,358.76,false,gastroenteritis; age 3; complexity 0; managed in setting,synthetic-v1
C0709001,P2167,VET-010,2025-08,metro,gp,dog,medium,1,0,dermatitis,consult,2,172.61,345.23,false,dermatitis; age 1; complexity 0; managed in setting,synthetic-v1
C0709002,P0265,VET-010,2025-08,metro,gp,cat,small,3,0,gastroenteritis,consult,1,180.26,180.26,false,gastroenteritis; age 3; complexity 0; managed in setting,synthetic-v1
C0709003,P0906,VET-010,2025-08,metro,gp,dog,large,12,2,dermatitis,medication,1,185.49,185.49,false,dermatitis; age 12; complexity 2; managed in setting,synthetic-v1
C0709004,P1262,VET-010,2025-08,metro,gp,dog,large,9,0,dermatitis,medication,2,136.35,272.70,false,dermatitis; age 9; complexity 0; managed in setting,synthetic-v1
C0709005,P1686,VET-010,2025-08,metro,gp,dog,mixed,5,0,dermatitis,medication,1,132.27,132.27,false,dermatitis; age 5; complexity 0; repeat visit; managed in setting,synthetic-v1
C0709006,P1271,VET-010,2025-08,metro,gp,dog,mixed,9,0,dermatitis,consult,1,167.69,167.69,false,dermatitis; age 9; complexity 0; managed in setting,synthetic-v1
C0709007,P1549,VET-010,2025-08,metro,gp,dog,large,2,2,otitis,cytology,1,135.49,135.49,false,otitis; age 2; complexity 2; managed in setting,synthetic-v1
C0709008,P2046,VET-010,2025-08,metro,gp,dog,mixed,9,0,gastroenteritis,pathology,1,201.52,201.52,false,gastroenteritis; age 9; complexity 0; managed in setting,synthetic-v1
C0709009,P2047,VET-010,2025-08,metro,gp,cat,large,12,2,dermatitis,medication,2,188.17,376.33,true,dermatitis; age 12; complexity 2; referral noted,synthetic-v1
C0709010,P2375,VET-010,2025-08,metro,gp,dog,medium,12,1,otitis,consult,1,178.15,178.15,true,otitis; age 12; complexity 1; referral noted,synthetic-v1
C0709011,P0203,VET-010,2025-08,metro,gp,dog,medium,9,0,gastroenteritis,pathology,1,213.16,213.16,false,gastroenteritis; age 9; complexity 0; managed in setting,synthetic-v1
C0709012,P0714,VET-010,2025-08,metro,gp,cat,medium,14,1,gastroenteritis,consult,1,210.65,210.65,false,gastroenteritis; age 14; complexity 1; managed in setting,synthetic-v1
C0709013,P2274,VET-010,2025-08,metro,gp,dog,large,11,0,gastroenteritis,pathology,2,222.46,444.91,false,gastroenteritis; age 11; complexity 0; managed in setting,synthetic-v1
C0709014,P0256,VET-010,2025-08,metro,gp,dog,large,14,0,gastroenteritis,consult,1,195.50,195.50,false,gastroenteritis; age 14; complexity 0; repeat visit; managed in setting,synthetic-v1
C0709015,P2118,VET-010,2025-08,metro,gp,dog,mixed,11,0,dermatitis,consult,1,179.80,179.80,false,dermatitis; age 11; complexity 0; managed in setting,synthetic-v1
C0709016,P1620,VET-010,2025-08,metro,gp,dog,small,9,0,gastroenteritis,consult,1,194.51,194.51,false,gastroenteritis; age 9; complexity 0; managed in setting,synthetic-v1
C0709017,P1449,VET-010,2025-08,metro,gp,dog,large,14,0,dermatitis,medication,1,145.50,145.50,false,dermatitis; age 14; complexity 0; managed in setting,synthetic-v1
C0709018,P1926,VET-010,2025-08,metro,gp,dog,medium,7,0,gastroenteritis,pathology,1,169.09,169.09,false,gastroenteritis; age 7; complexity 0; managed in setting,synthetic-v1
C0709019,P0498,VET-010,2025-08,metro,gp,dog,mixed,5,0,dermatitis,consult,1,162.48,162.48,false,dermatitis; age 5; complexity 0; managed in setting,synthetic-v1
C0709020,P0295,VET-010,2025-08,metro,gp,cat,large,6,1,gastroenteritis,consult,2,207.57,415.13,true,gastroenteritis; age 6; complexity 1; referral noted,synthetic-v1
C0709021,P1275,VET-010,2025-08,metro,gp,dog,medium,5,0,otitis,consult,1,165.34,165.34,false,otitis; age 5; complexity 0; managed in setting,synthetic-v1
C0709022,P2216,VET-010,2025-08,metro,gp,dog,medium,7,0,dermatitis,consult,1,163.97,163.97,true,dermatitis; age 7; complexity 0; repeat visit; referral noted,synthetic-v1
C0710000,P0084,VET-011,2025-08,regional,gp,dog,medium,3,1,dermatitis,medication,2,168.69,337.39,false,dermatitis; age 3; complexity 1; managed in setting,synthetic-v1
C0710001,P0024,VET-011,2025-08,regional,gp,dog,small,12,1,dermatitis,medication,2,188.27,376.55,false,dermatitis; age 12; complexity 1; repeat visit; managed in setting,synthetic-v1
C0710002,P0579,VET-011,2025-08,regional,gp,cat,mixed,6,0,otitis,cytology,1,95.89,95.89,false,otitis; age 6; complexity 0; managed in setting,synthetic-v1
